reward,encoder_loss,critic_loss,actor_loss
-0.11479424836684493,0.14504756033420563,0.22387297451496124,
-0.11555978401828923,0.14566567540168762,0.2154427468776703,0.2954905927181244
-0.11684320832257283,0.14486773312091827,0.22222135961055756,
-0.11818824067178493,0.14403870701789856,0.2605297565460205,0.3357933461666107
-0.1197990625793102,0.15277524292469025,0.26200979948043823,
-0.12124421203992847,0.15181244909763336,0.2611466944217682,0.3523484468460083
-0.12314598462626031,0.14478643238544464,0.19030708074569702,
-0.12444009712510656,0.14890672266483307,0.24555674195289612,0.30230870842933655
-0.12595802628719563,0.15228885412216187,0.19773079454898834,
-0.12729476820932956,0.15513494610786438,0.27382969856262207,0.32523682713508606
-0.1286198647571291,0.14810281991958618,0.2554359436035156,
-0.13005041819070512,0.15460644662380219,0.20863604545593262,0.33747297525405884
-0.13126103107867912,0.15403470396995544,0.25200408697128296,
-0.13202536628173306,0.1573619246482849,0.18745478987693787,0.31248536705970764
-0.13232959753283344,0.1541539579629898,0.2022451013326645,
-0.1324336844431284,0.1486853063106537,0.24053800106048584,0.3195532560348511
-0.13246204543859186,0.1559801995754242,0.21285101771354675,
-0.1325067588796301,0.1584491729736328,0.23407983779907227,0.32236599922180176
-0.13246001300844656,0.14934954047203064,0.23147761821746826,
-0.15232018386515006,0.1552981436252594,0.24760177731513977,0.3150904178619385
-0.15326441241094113,0.1457866132259369,0.23293854296207428,
-0.15413194493732296,0.15537844598293304,0.2200566530227661,0.3254801332950592
-0.15355551243751628,0.15459837019443512,0.21928197145462036,
-0.16136218784824602,0.14843246340751648,0.2198534905910492,0.32793736457824707
-0.1585326368168063,0.15459668636322021,0.19682925939559937,
-0.15605114206326645,0.14930376410484314,0.21965034306049347,0.32387644052505493
-0.15352103973842163,0.15573497116565704,0.22307801246643066,
-0.15113217784455688,0.15102826058864594,0.2164073884487152,0.3261617422103882
-0.14883881259848322,0.15107271075248718,0.2394442856311798,
-0.14798698090927848,0.16641561686992645,0.26078736782073975,0.31725776195526123
-0.08353408769006028,0.15665988624095917,0.25071826577186584,
-0.14797893265186784,0.1554282307624817,0.21470120549201965,0.3323303461074829
-0.14785582324527605,0.16067978739738464,0.24380433559417725,
-0.14814507696155707,0.1571461409330368,0.22511301934719086,0.3175163269042969
-0.14857094931437226,0.16261081397533417,0.2053653597831726,
-0.7741902339782151,0.1578271985054016,0.23315535485744476,0.31222468614578247
